Basis,Line,,Product group,Rate,Yield,Uptime
Additional Days,K18,0.83,Cards Core,6.052569201004697,2.8593873250978454,0.010503472222222185
Additional Days,K18,0.83,Cards Overlay,8.31687547372389,0.0,0.0
Additional Days,K18,0.83,Construction,1.7356098712961199,0.0,0.0
Additional Days,K18,0.83,Cooling Tower,8.90659182600237,1.4728903478963602,0.0
Additional Days,K18,0.83,Dec. Surfaces/others,21.22623830564821,4.106922075044537,0.0
Additional Days,K18,0.83,Other Technical,0.3704598370281862,0.24514245014244995,0.0
Additional Days,K18,0.83,Print,0.043822152670284,0.06605231130045008,0.22728796296296294
Additional Days,K18,0.84,Cards Core,6.080210489001367,2.9157075837248065,0.01451620370370371
Additional Days,K18,0.84,Cards Overlay,8.856550858489449,0.0,0.0
Additional Days,K18,0.84,Construction,1.8048925434411078,0.0,0.0
Additional Days,K18,0.84,Cooling Tower,9.147575970904207,1.4728903478963602,0.0
Additional Days,K18,0.84,Dec. Surfaces/others,21.32551883995184,4.106922075044537,0.0
Additional Days,K18,0.84,Other Technical,0.3713140771304695,0.24514245014244995,0.0
Additional Days,K18,0.84,Print,0.04511654810396193,0.06693326907481323,0.22898310185185186
Additional Days,K18,0.85,Cards Core,6.113655333053426,3.023517510711642,0.02217592592592593
Additional Days,K18,0.85,Cards Overlay,9.129750975090424,0.0,0.0
Additional Days,K18,0.85,Construction,2.004062054890385,0.0,0.0
Additional Days,K18,0.85,Cooling Tower,9.486481627956387,1.4728903478963602,0.0
Additional Days,K18,0.85,Dec. Surfaces/others,21.89541734860346,4.106922075044537,0.0
Additional Days,K18,0.85,Other Technical,0.37216752590088986,0.24514245014244995,0.0
Additional Days,K18,0.85,Print,0.04640916927208649,0.0678134230924845,0.23067824074074075
Additional Days,K18,0.86,Cards Core,6.252580959695546,3.244607398540989,0.1068599537037031
Additional Days,K18,0.86,Cards Overlay,9.575704385859773,0.0,0.0
Additional Days,K18,0.86,Construction,2.066395700968622,0.0,0.0
Additional Days,K18,0.86,Cooling Tower,9.669117794730433,1.4728903478963602,0.0
Additional Days,K18,0.86,Dec. Surfaces/others,22.540196120797717,4.106922075044537,0.0
Additional Days,K18,0.86,Other Technical,0.3730201844385239,0.24514245014244995,0.0
Additional Days,K18,0.86,Print,0.04770001982021599,0.06869277445294464,0.2323733796296296
Additional Days,K18,0.87,Cards Core,6.659137845178471,3.3674449297313487,0.2686701388888888
Additional Days,K18,0.87,Cards Overlay,10.128159715740367,0.0,0.0
Additional Days,K18,0.87,Construction,2.1605521250064665,0.0,0.0
Additional Days,K18,0.87,Cooling Tower,9.952538781931743,1.4728903478963602,0.0
Additional Days,K18,0.87,Dec. Surfaces/others,23.597065525184007,4.106922075044537,0.0
Additional Days,K18,0.87,Other Technical,0.3738720538404121,0.24514245014244995,0.0
Additional Days,K18,0.87,Print,0.04898910338392737,0.06957132425366819,0.2340685185185185
Additional Days,K18,0.88,Cards Core,7.257751649522358,3.3674449297313487,0.30502314814814846
Additional Days,K18,0.88,Cards Overlay,10.501301308985411,0.0,0.0
Additional Days,K18,0.88,Construction,2.1978758179772004,0.0,0.0
Additional Days,K18,0.88,Cooling Tower,10.073235895260332,1.4728903478963602,0.0
Additional Days,K18,0.88,Dec. Surfaces/others,23.712968897108894,4.106922075044537,0.0
Additional Days,K18,0.88,Other Technical,0.3747231352015654,0.24514245014244995,0.0
Additional Days,K18,0.88,Print,0.05027642358885176,0.07044907359013175,0.23576365740740743
Additional Days,K18,0.89,Cards Core,7.590607397650928,3.3674449297313487,0.3416342592592594
Additional Days,K18,0.89,Cards Overlay,11.00773401897235,0.0,0.0
Additional Days,K18,0.89,Construction,2.22835455980311,0.0,0.0
Additional Days,K18,0.89,Cooling Tower,10.147641914120577,1.4728903478963602,0.0
Additional Days,K18,0.89,Dec. Surfaces/others,24.497267332868148,4.106922075044537,0.0
Additional Days,K18,0.89,Other Technical,0.38790509742527557,0.24514245014244995,0.0
Additional Days,K18,0.89,Print,0.051561984050707776,0.07132602355581463,0.23745879629629627
Additional Days,K18,0.9,Cards Core,7.708741806164106,3.3674449297313487,0.3774652777777778
Additional Days,K18,0.9,Cards Overlay,11.816621939938607,0.0,0.0
Additional Days,K18,0.9,Construction,2.3061875724322345,0.0,0.0
Additional Days,K18,0.9,Cooling Tower,10.29049921534547,1.4728903478963602,0.0
Additional Days,K18,0.9,Dec. Surfaces/others,25.824371889926525,4.106922075044537,0.0
Additional Days,K18,0.9,Other Technical,0.40460730356904695,0.24514245014244995,0.0
Additional Days,K18,0.9,Print,0.05284578837533527,0.07220217524220685,0.23915393518518516
Additional Days,K18,0.91,Cards Core,8.141788760717724,3.3674449297313487,0.41661921296296284
Additional Days,K18,0.91,Cards Overlay,12.323255469157374,0.0,0.0
Additional Days,K18,0.91,Construction,2.3655369804106545,0.0,0.0
Additional Days,K18,0.91,Cooling Tower,10.620387509957347,1.4728903478963602,4.6296296296319987e-07
Additional Days,K18,0.91,Dec. Surfaces/others,26.513909834175777,4.106922075044537,0.0
Additional Days,K18,0.91,Other Technical,0.4210067328298319,0.24514245014244995,0.0
Additional Days,K18,0.91,Print,0.05412784015873018,0.07307752973881154,0.24084907407407408
Additional Days,K18,0.92,Cards Core,8.721486854765384,3.3674449297313487,0.5052337962962975
Additional Days,K18,0.92,Cards Overlay,12.51787690743432,0.0,0.0
Additional Days,K18,0.92,Construction,2.4489776327226327,0.0,0.0
Additional Days,K18,0.92,Cooling Tower,10.901922342877448,1.4728903478963602,5.462962962962995e-05
Additional Days,K18,0.92,Dec. Surfaces/others,27.569251420723973,4.106922075044537,0.0
Additional Days,K18,0.92,Other Technical,0.4371115443430964,0.24514245014244995,0.0
Additional Days,K18,0.92,Print,0.05540814298707586,0.0739520881331508,0.242544212962963
Additional Days,K18,0.93,Cards Core,9.022153328048745,3.3674449297313487,0.5975167824074077
Additional Days,K18,0.93,Cards Overlay,13.477823958657495,0.0,0.0
Additional Days,K18,0.93,Construction,2.5023796292204814,0.0,0.0
Additional Days,K18,0.93,Cooling Tower,11.311188970111388,1.4728903478963602,0.0011805555555555738
Additional Days,K18,0.93,Dec. Surfaces/others,30.767329007295032,4.106922075044537,0.0
Additional Days,K18,0.93,Other Technical,0.4529296066944595,0.24514245014244995,0.0
Additional Days,K18,0.93,Print,0.05668670043677926,0.07482585151076804,0.24423935185185183
Additional Days,K18,0.94,Cards Core,9.128555573398742,3.3674449297313487,0.6985266203703692
Additional Days,K18,0.94,Cards Overlay,13.810922510402577,0.0,0.0
Additional Days,K18,0.94,Construction,2.7717391068096724,0.0,0.0
Additional Days,K18,0.94,Cooling Tower,11.7336276512508,1.4728903478963602,0.005571759259259232
Additional Days,K18,0.94,Dec. Surfaces/others,32.073869850938934,4.106922075044537,9.722222222222066e-05
Additional Days,K18,0.94,Other Technical,0.46846851073880513,0.24514245014244995,0.0
Additional Days,K18,0.94,Print,0.057963516074501786,0.07569882095523583,0.24593449074074072
Additional Days,K18,0.95,Cards Core,9.7403479300458,3.3674449297313487,1.1380613425925927
Additional Days,K18,0.95,Cards Overlay,14.660962913002443,0.0,3.1249999999999215e-05
Additional Days,K18,0.95,Construction,2.9550390615252713,0.0,0.0
Additional Days,K18,0.95,Cooling Tower,12.104336120254665,1.4728903478963602,0.013181134259259106
Additional Days,K18,0.95,Dec. Surfaces/others,33.96846432648346,4.106922075044537,0.2156076388888889
Additional Days,K18,0.95,Other Technical,0.47911451837984975,0.24514245014244995,0.0
Additional Days,K18,0.95,Print,0.05923859345719462,0.076570997548157,0.24762962962962956
Additional Days,K18,0.96,Cards Core,10.846184271115241,3.3674449297313487,1.8945115740740717
Additional Days,K18,0.96,Cards Overlay,14.996579755060033,0.0,0.003274999999999901
Additional Days,K18,0.96,Construction,3.0415300656415756,0.0,0.0
Additional Days,K18,0.96,Cooling Tower,12.33271989190279,1.4728903478963602,0.02532361111111113
Additional Days,K18,0.96,Dec. Surfaces/others,36.13992905383438,4.106922075044537,0.2831249999999999
Additional Days,K18,0.96,Other Technical,0.48902091034135586,0.24514245014244995,0.0
Additional Days,K18,0.96,Print,0.06051193613212957,0.07744238236917123,0.24932476851851848
Additional Days,K18,0.97,Cards Core,11.413204626920667,3.3674449297313487,7.43375057870367
Additional Days,K18,0.97,Cards Overlay,16.797700446410765,0.0,0.05319930555555546
Additional Days,K18,0.97,Construction,3.1017622901203143,0.0,0.019820023148147823
Additional Days,K18,0.97,Cooling Tower,12.61612701679217,1.4728903478963602,0.1660517361111115
Additional Days,K18,0.97,Dec. Surfaces/others,37.910311753975726,4.106922075044537,0.34916608796296317
Additional Days,K18,0.97,Other Technical,0.4988148052334105,0.24514245014244995,0.0
Additional Days,K18,0.97,Print,0.061783547636933944,0.0783129764959587,0.25101990740740737
Additional Days,K18,0.98,Cards Core,13.487743167354637,3.3674449297313487,8.73996759259259
Additional Days,K18,0.98,Cards Overlay,18.187608365197633,0.0,0.16935231481481403
Additional Days,K18,0.98,Construction,3.365299419008796,0.0,0.0911388888888891
Additional Days,K18,0.98,Cooling Tower,12.971177921539947,1.4728903478963602,0.2621430555555556
Additional Days,K18,0.98,Dec. Surfaces/others,38.88093022501871,4.106922075044537,0.4680648148148146
Additional Days,K18,0.98,Other Technical,0.5084981085133033,0.24514245014244995,0.0
Additional Days,K18,0.98,Print,0.06305343149962184,0.07918278100424514,0.2527150462962963
Additional Days,K18,0.99,Cards Core,14.181244098443965,3.3674449297313487,8.783033564814817
Additional Days,K18,0.99,Cards Overlay,21.956822059930055,0.0,1.9305821759259139
Additional Days,K18,0.99,Construction,5.170787664127236,0.0,0.27208217592592177
Additional Days,K18,0.99,Cooling Tower,13.53138274376419,1.4728903478963602,0.3483833333333335
Additional Days,K18,0.99,Dec. Surfaces/others,41.00159012888714,4.106922075044537,0.5207644675925928
Additional Days,K18,0.99,Other Technical,0.5180726828474786,0.24514245014244995,0.0
Additional Days,K18,0.99,Print,0.06432159123862813,0.08005179696780473,0.25441018518518516
Additional Days,K18,1.0,Cards Core,14.307355119152572,3.3674449297313487,10.095405092592594
Additional Days,K18,1.0,Cards Overlay,33.14538430524725,0.0,9.162233796296297
Additional Days,K18,1.0,Construction,6.585330236995768,0.0,0.4866898148148148
Additional Days,K18,1.0,Cooling Tower,13.899180047910768,1.4728903478963602,0.5747800925925926
Additional Days,K18,1.0,Dec. Surfaces/others,76.02682152912597,4.106922075044537,1.2332291666666666
Additional Days,K18,1.0,Other Technical,0.5275403493060229,0.24514245014244995,0.0
Additional Days,K18,1.0,Print,0.06558803036283889,0.080920025458467,0.25610532407407405
Additional Days,K40,0.5,Cards Core,0.0,0.0,0.0
Additional Days,K40,0.5,Dec. Surfaces/others,0.0,0.0,0.0
Additional Days,K40,0.5,Roll Sleeve,0.0,0.0,0.0
Additional Days,K40,0.5,Shrink Sleeve,0.0,0.0,0.0
Additional Days,K40,0.5,Stationery,0.0,0.0,0.0
Additional Days,K40,0.5,Tape,0.0,0.0,0.0
Additional Days,K40,0.51,Cards Core,0.002572945625570977,0.007172527135233864,0.0
Additional Days,K40,0.51,Dec. Surfaces/others,1.0708341500953793,0.5501372222775558,0.0
Additional Days,K40,0.51,Roll Sleeve,0.0008510188491889226,0.0,0.0
Additional Days,K40,0.51,Shrink Sleeve,0.39874722282607067,0.038849710291884776,0.0
Additional Days,K40,0.51,Stationery,0.0046805637158731095,0.0017819552640983005,0.19867337962962983
Additional Days,K40,0.51,Tape,0.0004120295813434538,0.003666983643551225,0.0
Additional Days,K40,0.52,Cards Core,0.005142165246062369,0.014318696839511258,0.0
Additional Days,K40,0.52,Dec. Surfaces/others,2.1631340996394783,1.164508787365321,0.0
Additional Days,K40,0.52,Roll Sleeve,0.0016991633067339196,0.0,0.0
Additional Days,K40,0.52,Shrink Sleeve,0.7746757277002949,0.13098051783989817,0.0
Additional Days,K40,0.52,Stationery,0.00932805337853515,0.0035602316603435824,0.39734675925925966
Additional Days,K40,0.52,Tape,0.0008238657646864045,0.007317946074992365,0.0
Additional Days,K40,0.53,Cards Core,0.050628437247025815,0.025198443387743907,0.0
Additional Days,K40,0.53,Dec. Surfaces/others,3.403158493343426,1.5202471706903395,0.0
Additional Days,K40,0.53,Roll Sleeve,0.0025444479108520657,0.0,0.0
Additional Days,K40,0.53,Shrink Sleeve,0.7802259353968388,0.2574999189931546,0.0
Additional Days,K40,0.53,Stationery,0.013942818318261052,0.005334840569588106,0.5960201388888894
Additional Days,K40,0.53,Tape,0.001235508686162623,0.010952992061523448,0.0
Additional Days,K40,0.54,Cards Core,0.12021262722939863,0.038314581719226304,0.0
Additional Days,K40,0.54,Dec. Surfaces/others,4.328947439315073,1.9927051884294542,0.0
Additional Days,K40,0.54,Roll Sleeve,0.003386887101882563,0.0,0.0
Additional Days,K40,0.54,Shrink Sleeve,0.8066334811021569,0.26383321630460443,0.0
Additional Days,K40,0.54,Stationery,0.018525202963053378,0.007105793325788312,0.7946935185185193
Additional Days,K40,0.54,Tape,0.0016469584817775385,0.014572225458860943,0.0
Additional Days,K40,0.55,Cards Core,0.18708409265141723,0.05134214363159373,0.0
Additional Days,K40,0.55,Dec. Surfaces/others,5.422567197061653,2.4938272815375058,0.0
Additional Days,K40,0.55,Roll Sleeve,0.004226495223109583,0.0,0.0
Additional Days,K40,0.55,Shrink Sleeve,0.9057901726157667,0.29198810503050865,0.0
Additional Days,K40,0.55,Stationery,0.023075546924335777,0.00887310121624707,0.993366898148149
Additional Days,K40,0.55,Tape,0.0020582152874091264,0.018175749221130744,0.0
Additional Days,K40,0.56,Cards Core,0.2513984329757082,0.06428202337192834,0.0
Additional Days,K40,0.56,Dec. Surfaces/others,6.447956479829287,2.9804486021338903,0.0
Additional Days,K40,0.56,Roll Sleeve,0.005063286521575727,0.0,0.0
Additional Days,K40,0.56,Shrink Sleeve,0.9061534724519156,0.3299674632001057,0.0
Additional Days,K40,0.56,Stationery,0.027594185080855427,0.01063677548185371,1.1920402777777788
Additional Days,K40,0.56,Tape,0.002469279238808575,0.02176366541062813,0.0
Additional Days,K40,0.57,Cards Core,0.31329957085997506,0.07713510319020234,0.0
Additional Days,K40,0.57,Dec. Surfaces/others,7.252030141773844,3.300702465760054,0.0
Additional Days,K40,0.57,Roll Sleeve,0.005897275148888548,0.0,0.0
Additional Days,K40,0.57,Shrink Sleeve,0.9258634675318262,0.38961334965623706,0.0
Additional Days,K40,0.57,Stationery,0.032081447660836204,0.012396827317322057,1.3907136574074066
Additional Days,K40,0.57,Tape,0.0028801504715991744,0.025336075207456288,0.0
Additional Days,K40,0.58,Cards Core,0.32256096370452125,0.08965098319659504,0.0
Additional Days,K40,0.58,Dec. Surfaces/others,8.136508186460958,4.034265711011699,0.0
Additional Days,K40,0.58,Roll Sleeve,0.006728475162017411,0.0,0.0
Additional Days,K40,0.58,Shrink Sleeve,0.9792327718957381,0.4217105173972584,0.0
Additional Days,K40,0.58,Stationery,0.03653766032243011,0.014153267871427122,1.5893870370370362
Additional Days,K40,0.58,Tape,0.0032908291212769836,0.02889307891903492,0.0
Additional Days,K40,0.59,Cards Core,0.32326939077272776,0.10204349435749105,0.0
Additional Days,K40,0.59,Dec. Surfaces/others,9.365107177019382,4.499322760192399,0.0
Additional Days,K40,0.59,Roll Sleeve,0.007556900524084198,0.0,0.0
Additional Days,K40,0.59,Shrink Sleeve,1.0622442460867951,0.4312057546709376,0.0
Additional Days,K40,0.59,Stationery,0.040963144232499804,0.015906108247239592,1.788060416666666
Additional Days,K40,0.59,Tape,0.003701315323211496,0.03243477598949096,0.0
Additional Days,K40,0.6,Cards Core,0.3239775069903912,0.11435558375066357,0.0
Additional Days,K40,0.6,Dec. Surfaces/others,10.350637117644283,5.357000369154747,0.0
Additional Days,K40,0.6,Roll Sleeve,0.008382565105144624,0.0,0.0
Additional Days,K40,0.6,Shrink Sleeve,1.1206251900268853,0.5705296078673356,0.0
Additional Days,K40,0.6,Stationery,0.045358216143779995,0.017655359502362522,1.9867337962962957
Additional Days,K40,0.6,Tape,0.004111609212644973,0.03596126500892449,0.0
Additional Days,K40,0.61,Cards Core,0.324685312562063,0.12658803169526278,0.0
Additional Days,K40,0.61,Dec. Surfaces/others,10.886583340154914,6.009203708581083,0.0
Additional Days,K40,0.61,Roll Sleeve,0.009205482682962285,0.0,0.0
Additional Days,K40,0.61,Shrink Sleeve,1.1510711389947375,0.716844249917898,0.0
Additional Days,K40,0.61,Stationery,0.04972318847045254,0.01940103264916071,2.1854071759259255
Additional Days,K40,0.61,Tape,0.011111176030285108,0.037858520683710095,0.0
Additional Days,K40,0.62,Cards Core,0.32614139523859675,0.13802960040319112,0.0
Additional Days,K40,0.62,Dec. Surfaces/others,11.80855624921844,6.373383211466319,0.0
Additional Days,K40,0.62,Roll Sleeve,0.010025666943775602,0.0,0.0
Additional Days,K40,0.62,Shrink Sleeve,1.3156439834307498,0.7836878699984595,0.0
Additional Days,K40,0.62,Stationery,0.054058369362174785,0.021143138654994287,2.3840805555555558
Additional Days,K40,0.62,Tape,0.018055008173252007,0.03975138900801389,0.0
Additional Days,K40,0.63,Cards Core,0.33468406124570826,0.14266536114432604,0.0
Additional Days,K40,0.63,Dec. Surfaces/others,13.018952031945588,7.298242679593784,0.0
Additional Days,K40,0.63,Roll Sleeve,0.010843131483055879,0.0,0.0
Additional Days,K40,0.63,Shrink Sleeve,1.5433037094918483,0.8257958021342446,0.0
Additional Days,K40,0.63,Stationery,0.05836406277659578,0.022881688442446535,2.582753935185185
Additional Days,K40,0.63,Tape,0.024943768690225854,0.04163988518269757,0.0
Additional Days,K40,0.64,Cards Core,0.34318158570567014,0.14728970026593258,0.0
Additional Days,K40,0.64,Dec. Surfaces/others,13.78105315258631,8.049968798828075,0.0
Additional Days,K40,0.64,Roll Sleeve,0.011657889806259036,0.0,0.0
Additional Days,K40,0.64,Shrink Sleeve,1.587526926977958,0.8735139866144941,0.0
Additional Days,K40,0.64,Stationery,0.06264056855039923,0.024616692889552816,2.781427314814815
Additional Days,K40,0.64,Tape,0.031778110154132344,0.043524024338481127,0.0
Additional Days,K40,0.65,Cards Core,0.35163432548414697,0.1519026599270723,0.0
Additional Days,K40,0.65,Dec. Surfaces/others,14.556188284707162,8.99889075087819,0.0
Additional Days,K40,0.65,Roll Sleeve,0.012469955329568905,0.0,0.0
Additional Days,K40,0.65,Shrink Sleeve,1.6079180697033024,0.886547272784739,0.0
Additional Days,K40,0.65,Stationery,0.06688818246890649,0.026348162830028832,2.9801006944444453
Additional Days,K40,0.65,Tape,0.0385586748682174,0.04540382153634881,0.0
Additional Days,K40,0.66,Cards Core,0.36004263369509726,0.15650428207957567,0.0
Additional Days,K40,0.66,Dec. Surfaces/others,15.614905019121494,9.789121323060613,0.0
Additional Days,K40,0.66,Roll Sleeve,0.013279341380634135,0.0,0.0
Additional Days,K40,0.66,Shrink Sleeve,1.6293841651029766,0.9224774706115078,0.0
Additional Days,K40,0.66,Stationery,0.07110719633427265,0.02807610905349356,3.178774074074075
Additional Days,K40,0.66,Tape,0.04528609506727421,0.04727929176794876,0.0
Additional Days,K40,0.67,Cards Core,0.37142808363539137,0.1611191530606435,0.0
Additional Days,K40,0.67,Dec. Surfaces/others,17.13417941389892,10.528058229216924,0.0
Additional Days,K40,0.67,Roll Sleeve,0.014086061199296729,0.0,0.0
Additional Days,K40,0.67,Shrink Sleeve,1.6339999886231453,0.9246813247576391,0.0
Additional Days,K40,0.67,Stationery,0.07529789803231002,0.029800542305694844,3.3774474537037045
Additional Days,K40,0.67,Tape,0.05196099311416069,0.049150449955991604,0.0
Additional Days,K40,0.68,Cards Core,0.3887151135004032,0.1657716165164813,0.0
Additional Days,K40,0.68,Dec. Surfaces/others,18.025433339217955,11.458926185638973,0.0
Additional Days,K40,0.68,Roll Sleeve,0.014890127938314623,0.0,0.0
Additional Days,K40,0.68,Shrink Sleeve,1.7193658915201517,0.9864681425070998,0.0
Additional Days,K40,0.68,Stationery,0.07946057159797237,0.03152147328873278,3.5761208333333343
Additional Days,K40,0.68,Tape,0.05858398169172818,0.05101731095464768,0.0
Additional Days,K40,0.69,Cards Core,0.40581517561626645,0.17041250492921733,0.0
Additional Days,K40,0.69,Dec. Surfaces/others,19.083726771102647,12.661975226385806,0.0
Additional Days,K40,0.69,Roll Sleeve,0.015691554664076013,0.0,0.0
Additional Days,K40,0.69,Shrink Sleeve,1.9825330578780687,1.0198647572528579,0.0
Additional Days,K40,0.69,Stationery,0.08359549727952609,0.03323891266127954,3.7747942129629624
Additional Days,K40,0.69,Tape,0.06515566399029304,0.05287988954993872,0.0
Additional Days,K40,0.7,Cards Core,0.42273128689086015,0.17504186144217737,0.0
Additional Days,K40,0.7,Dec. Surfaces/others,20.65235102988413,15.81069054651104,0.0
Additional Days,K40,0.7,Roll Sleeve,0.016490354357307113,0.0,0.0
Additional Days,K40,0.7,Shrink Sleeve,2.0764055918349236,1.0755489989169398,0.0
Additional Days,K40,0.7,Stationery,0.08770295160144737,0.03495287103880029,3.9734675925925917
Additional Days,K40,0.7,Tape,0.07167663389076595,0.05473820046012867,0.0
Additional Days,K40,0.71,Cards Core,0.4394663996716246,0.1796597289845412,0.0
Additional Days,K40,0.71,Dec. Surfaces/others,21.456917478430057,15.81069054651104,0.0
Additional Days,K40,0.71,Roll Sleeve,0.017286539913773658,0.0,0.0
Additional Days,K40,0.71,Shrink Sleeve,2.09578966155793,1.1192046687054642,0.0
Additional Days,K40,0.71,Stationery,0.0917832074260645,0.03666335899377238,4.172140972222222
Additional Days,K40,0.71,Tape,0.07814747614355877,0.05659225833611159,0.0
Additional Days,K40,0.72,Cards Core,0.4487650506542096,0.18183032024493206,0.0
Additional Days,K40,0.72,Dec. Surfaces/others,22.898014197346697,15.81069054651104,0.0
Additional Days,K40,0.72,Roll Sleeve,0.018080124144973786,0.0,0.0
Additional Days,K40,0.72,Shrink Sleeve,2.1167878194212797,1.1438153897629846,0.0
Additional Days,K40,0.72,Stationery,0.09583653401398395,0.03837038705590157,4.370814351851851
Additional Days,K40,0.72,Tape,0.08456876654338186,0.05844207776179622,0.0
Additional Days,K40,0.73,Cards Core,0.45257469556891294,0.18217154129956015,0.0
Additional Days,K40,0.73,Dec. Surfaces/others,23.852805628183887,15.81069054651104,0.0
Additional Days,K40,0.73,Roll Sleeve,0.018871119778826384,0.0,0.0
Additional Days,K40,0.73,Shrink Sleeve,2.1362634279490074,1.1698319288496428,0.0
Additional Days,K40,0.73,Stationery,0.09986319708332192,0.04007396571233879,4.569487731481481
Additional Days,K40,0.73,Tape,0.09094107210004121,0.06028767325448903,0.0
Additional Days,K40,0.74,Cards Core,0.456374994795425,0.18251269967206296,0.0
Additional Days,K40,0.74,Dec. Surfaces/others,25.098227804146887,15.81069054651104,0.0
Additional Days,K40,0.74,Roll Sleeve,0.019659539460350595,0.0,0.0
Additional Days,K40,0.74,Shrink Sleeve,2.144649768544724,1.2042822105197573,0.0
Additional Days,K40,0.74,Stationery,0.10386345886777049,0.04177410540789506,4.7681611111111115
Additional Days,K40,0.74,Tape,0.09726495120533873,0.062129059265273234,0.0
Additional Days,K40,0.75,Cards Core,0.4601659826813904,0.18285379537971158,0.0
Additional Days,K40,0.75,Dec. Surfaces/others,26.99987680055642,15.81069054651104,0.0
Additional Days,K40,0.75,Roll Sleeve,0.020445395752340223,0.0,0.0
Additional Days,K40,0.75,Shrink Sleeve,2.1734315817148087,1.268194293015494,0.0
Additional Days,K40,0.75,Stationery,0.10783757817352768,0.04347081654525464,4.966834490740741
Additional Days,K40,0.75,Tape,0.10354095379618689,0.06396625017938629,0.0
Additional Days,K40,0.76,Cards Core,0.4639476934063449,0.18319482843976997,0.0
Additional Days,K40,0.76,Dec. Surfaces/others,27.89877280589411,15.81069054651104,0.0
Additional Days,K40,0.76,Roll Sleeve,0.02122870113603087,0.0,0.0
Additional Days,K40,0.76,Shrink Sleeve,2.2531096399868,1.393046724082346,0.0
Additional Days,K40,0.76,Stationery,0.11178581043511171,0.0451641094851869,5.16550787037037
Additional Days,K40,0.76,Tape,0.10976962151402847,0.06579926031659511,0.0
Additional Days,K40,0.77,Cards Core,0.4744050994729867,0.23231620331293668,0.0
Additional Days,K40,0.77,Dec. Surfaces/others,29.153852470027175,15.81069054651104,0.0
Additional Days,K40,0.77,Roll Sleeve,0.022009468011760458,0.0,0.0
Additional Days,K40,0.77,Shrink Sleeve,2.302989478265136,1.4431839887037192,0.0
Additional Days,K40,0.77,Stationery,0.1157084077700905,0.04685399454675787,5.364181250000001
Additional Days,K40,0.77,Tape,0.115951487860664,0.06762810393156649,0.0
Additional Days,K40,0.78,Cards Core,0.4863500362548523,0.29115449212436983,0.0
Additional Days,K40,0.78,Dec. Surfaces/others,30.689860369662057,15.81069054651104,0.0
Additional Days,K40,0.78,Roll Sleeve,0.022787708699623876,0.0,0.0
Additional Days,K40,0.78,Shrink Sleeve,2.440898781663055,1.703066556719996,0.0
Additional Days,K40,0.78,Stationery,0.11960561903274836,0.048540482007539465,5.56285462962963
Additional Days,K40,0.78,Tape,0.12208707835058075,0.0694527952142392,0.0
Additional Days,K40,0.79,Cards Core,0.498202574606208,0.34813302218565756,0.0
Additional Days,K40,0.79,Dec. Surfaces/others,32.18828137616947,15.81069054651104,0.0
Additional Days,K40,0.79,Roll Sleeve,0.02356343544012096,0.0,0.0
Additional Days,K40,0.79,Shrink Sleeve,2.6421605317424657,1.7513096505401649,0.0
Additional Days,K40,0.79,Stationery,0.1234776898667127,0.05022358210381839,5.761528009259259
Additional Days,K40,0.79,Tape,0.1281769106598718,0.07127334829018772,0.0
Additional Days,K40,0.8,Cards Core,0.509963782499673,0.40333859645681214,0.0
Additional Days,K40,0.8,Dec. Surfaces/others,33.34017890878346,15.81069054651104,0.0
Additional Days,K40,0.8,Roll Sleeve,0.02433666039479837,0.0,0.0
Additional Days,K40,0.8,Shrink Sleeve,2.6913570410992698,1.8184759208556578,0.0
Additional Days,K40,0.8,Stationery,0.12732486275656663,0.05190330503080176,5.9602013888888905
Additional Days,K40,0.8,Tape,0.13422149477183765,0.07308977722098997,0.0
Additional Days,K40,0.81,Cards Core,0.5222243635851345,0.45434161544174634,0.0
Additional Days,K40,0.81,Dec. Surfaces/others,35.16040952785676,15.81069054651104,0.0
Additional Days,K40,0.81,Roll Sleeve,0.025107395646884467,0.0,0.0
Additional Days,K40,0.81,Shrink Sleeve,2.8810212269860926,1.8856243032025013,0.0
Additional Days,K40,0.81,Stationery,0.13114737707846924,0.05357966094282496,6.15887476851852
Additional Days,K40,0.81,Tape,0.15063862836886077,0.07311160301125974,0.25600173611111476
Additional Days,K40,0.82,Cards Core,0.5460375378636178,0.45434161544174634,0.0
Additional Days,K40,0.82,Dec. Surfaces/others,36.518863054486246,15.81069054651104,0.0
Additional Days,K40,0.82,Roll Sleeve,0.025875653201919868,0.0,0.0
Additional Days,K40,0.82,Shrink Sleeve,2.9855181249887117,1.9604035657684307,0.0
Additional Days,K40,0.82,Stationery,0.13494546914980554,0.05525265995355477,6.3575481481481475
Additional Days,K40,0.82,Tape,0.1667265585622426,0.07313342820677438,0.5120034722222204
Additional Days,K40,0.83,Cards Core,0.569479162711561,0.45434161544174634,0.0
Additional Days,K40,0.83,Dec. Surfaces/others,37.40631000614988,15.81069054651104,0.0
Additional Days,K40,0.83,Roll Sleeve,0.02664144498837978,0.0,0.0
Additional Days,K40,0.83,Shrink Sleeve,3.032448420638392,2.1832499745440686,0.0
Additional Days,K40,0.83,Stationery,0.138719372277887,0.056922312136193254,6.556221527777777
Additional Days,K40,0.83,Tape,0.18249508904975875,0.07315525280755786,0.7680052083333306
Additional Days,K40,0.84,Cards Core,0.59255786656803,0.45434161544174634,0.0
Additional Days,K40,0.84,Dec. Surfaces/others,39.25708628337412,15.81069054651104,0.0
