Line,Product Family,Base Polymer,Base Type,Additional Treatment,Width Material Attri,Thickness Material A,Quantity Good,Run Time Hours,Net Quantity Produced,Product Group,Color Group,Sales Quantity in KG,Net Sales Quantity in KG,Gross Sales,Freight Revenue Subtotal,Total Gross Sales Revenue,Sales Discounts,Term (Cash) Discounts,Claims (Returns),Bonus (Rebates),Net Sales I,Sales Price net per KG,Commissions Expense primary,Commissions Expense secondary,Direct Sales Costs,Net Sales II,Material Costs,Subcontracting,Added Value,Packing Material (pallets only),Packaging Overhead Variable,Energy & Supplies Variable,Contribution Margin I - C,Personnel Direct,Personnel Indirect,Maintenance Fix,Other Fixed Overhead,Corporate Allocated Costs Prod,Contribution Margin II - C,Research & Development,Selling exp. (Condition),"General, & Administrative (Condition)",EBITDA before Allocations,Adjusted EBITDA,Total Depreciation,EBIT,Product,Weight Adjusted EBITDA,Rate,Yield,EBITDA per Hr,EBITDA Rank,EBITDA per Hr Rank
K40,Shrink Sleeve,PVC,146/01,T05,343,75,5991.0,6.353888888888888,7401.4,Capsule (TDO),OP,6651.5,6651.5,21579.48,0.0,21579.48,0.0,-513.59,0.0,-532.12,20533.77,3.0870886266255733,0.0,0.0,-896.23,19637.54,11938.46,0.0,8595.31,146.5,210.93,966.11,6375.54,2496.33,1616.2,654.55,1059.79,332.6,216.07,331.91,867.69,418.31,-1401.84,-1401.84,748.47,-2150.31,PVC-146/01-T05-OP,-1262.6360129294146,1164.8614147066535,0.8094414570216446,-220.62708752295183,248,248
K10,Cards Core,PVC,230/58,ZZZ,311,200,1203.0,1.856666666666667,1203.0,Cards Core,WH,1100.0,1100.0,2750.0,0.0,2750.0,0.0,0.0,0.0,0.0,2750.0,2.5,0.0,0.0,-203.86,2546.14,1196.8,0.0,1553.2,45.77,6.28,163.45,1133.84,450.1,420.06,136.82,183.59,43.44,-100.17,40.7,192.04,69.18,-402.09,-402.09,67.48,-469.57,PVC-230/58-ZZZ-WH,-439.74024545454535,647.9353680430878,1.0,-216.56552962298022,249,249
K06,Shrink Sleeve,PVC,147/07,T25,345,50,3956.0,4.8422222222222215,3956.0,Shrink Sleeve,GC,5536.1,5536.1,15893.78,0.0,15893.78,0.0,0.0,0.0,0.0,15893.78,2.8709344123119163,-142.17,0.0,-878.81,15014.97,8301.62,0.0,7592.16,209.89,20.94,928.02,5554.5,1392.93,2328.32,467.08,912.47,137.44,316.26,276.25,722.19,348.17,-1030.35,-1030.35,649.45,-1679.8,PVC-147/07-T25-GC,-736.2700457000415,816.9802661771455,1.0,-212.78453418999538,250,250
K40,Dec. Surfaces/others,PVC,225/05,ZZZ,314,150,1414.0,1.2830555555555556,1414.0,2D Drawer Wrapping Uni,WH,2325.0,2325.0,5615.89,0.0,5615.89,0.0,-112.32,0.0,0.0,5503.57,2.3671268817204303,0.0,0.0,-237.73,5265.84,2871.13,0.0,2632.44,36.19,1.04,250.69,2106.79,654.32,493.54,231.76,289.07,95.49,342.61,123.18,342.17,146.22,-268.96,-268.96,195.89,-464.85,PVC-225/05-ZZZ-WH,-163.57395268817203,1102.0567222342495,1.0,-209.62459406798007,251,251
K40,Dec. Surfaces/others,PVC,225/05,ZZZ,1350,140,1270.0,2.0152777777777784,1362.0,2D Drawer Wrapping Uni,OP,1270.0,1270.0,2851.2,0.0,2851.2,0.0,0.0,0.0,-57.02,2794.18,2.2001417322834644,0.0,0.0,-245.28,2548.9,1607.92,0.0,1186.26,48.58,1.99,128.19,762.22,240.3,271.04,131.92,142.63,61.59,-85.26,67.28,186.91,79.87,-419.32,-419.32,79.6,-498.92,PVC-225/05-ZZZ-OP,-419.32,675.8373535492763,0.9324522760646108,-208.070572019297,252,252
K06,Shrink Sleeve,PVC,147/07,T25,680,40,4839.0,9.268611111111113,5569.0,Shrink Sleeve,GC,3826.3,3826.3,11287.59,0.0,11287.59,0.0,0.0,0.0,0.0,11287.59,2.95000130674542,-282.19,0.0,-1550.65,9736.94,5831.13,0.0,5456.46,156.31,16.63,728.53,3004.34,980.53,1830.38,368.87,700.51,111.7,-987.65,190.93,499.14,240.64,-1918.36,-1918.36,482.21,-2400.57,PVC-147/07-T25-GC,-2426.08892141233,600.8451464021339,0.8689172203268091,-206.97383642521046,253,253
E26,Shrink Sleeve,PET,G10F22,T52,830,40,27119.460000000006,23.837222222222227,33959.946,Shrink Sleeve,WH,25062.4,25062.4,127260.34,0.0,127260.34,0.0,0.0,0.0,0.0,127260.34,5.077739562053115,0.0,0.0,-2103.64,125156.7,106192.37,0.0,21067.97,683.83,85.17,3030.08,15165.25,5694.18,4186.72,1081.17,2096.79,803.7,1302.69,1250.62,3269.39,1576.17,-4793.49,-4793.49,3259.94,-8053.43,PETG-G10F22-T52-WH,-5186.927840725549,1424.6603770946467,0.7985719411921328,-201.0926422262102,254,254
K06,Shrink Sleeve,PVC,148/07,T35,900,50,5783.9940000000015,4.027222222222221,5783.9940000000015,Shrink Sleeve,GC,3752.8,3752.8,12264.23,0.0,12264.23,0.0,0.0,0.0,0.0,12264.23,3.2680212108292475,-404.1,0.0,-749.72,11514.51,6810.26,0.0,5453.97,183.31,15.28,694.77,3810.89,835.56,1739.28,353.05,656.58,110.11,116.31,187.26,489.56,236.01,-796.52,-796.52,444.05,-1240.57,PVC-148/07-T35-GC,-1227.6345397782989,1436.2241964408884,1.0,-197.7839702027866,255,255
K40,Dec. Surfaces/others,PVC,225/05,ZZZ,348,120,15064.4,20.50444444444444,17041.5,2D Drawer Wrapping Uni,OP,17444.9,17444.9,43497.22,0.0,43497.22,0.0,0.0,-599.39,0.0,42897.83,2.459047056732913,0.0,0.0,-2052.87,40844.96,24285.98,0.0,18611.85,1195.81,355.84,1712.4,13294.93,4666.86,3768.48,1533.5,2078.46,696.79,550.84,924.24,2567.36,1097.11,-4037.87,-4037.87,1378.81,-5416.68,PVC-225/05-ZZZ-OP,-3486.869447689582,831.1124959358406,0.8839832174397794,-196.9265741844587,256,256
K10,Cards Core,PVC,419/59,ZZZ,621,760,3186.0,3.9669444444444446,4316.0,Cards Core,WH,3186.0,3186.0,7041.06,0.0,7041.06,-669.06,0.0,0.0,0.0,6372.0,2.0,0.0,0.0,-436.18,5935.82,3409.5,0.0,2962.5,69.01,11.35,248.84,2197.12,757.52,705.38,231.68,320.74,72.2,109.6,117.88,556.21,200.37,-764.86,-764.86,163.18,-928.04,PVC-419/59-ZZZ-WH,-764.86,1087.991037042224,0.7381835032437442,-192.8083467544289,257,257
K18,Cards Overlay,PVC,278/01,SB6,1060,100,23214.0,29.1825,24248.0,Cards Coated Overlay,GC,21915.4,21915.4,101045.5,0.0,101045.5,-1407.71,-1992.73,0.0,-3985.54,93659.52,4.273685171158181,0.0,0.0,-3318.32,90341.2,51092.73,0.0,42566.79,1992.61,198.3,5040.88,32016.68,9904.05,13254.8,3677.64,4071.8,700.75,407.64,810.88,3826.01,1378.27,-5607.52,-5607.52,3319.71,-8927.23,PVC-278/01-SB6-GC,-5939.794358305118,830.9089351494902,0.9573573078192016,-192.15351666238328,258,258
K06,Shrink Sleeve,PVC,145/01,T02,1000,50,8143.992000000002,4.940277777777777,8143.992000000002,Shrink Sleeve,GC,17372.7,17326.94,45853.06,0.0,45853.06,0.0,0.0,-123.55,0.0,45729.51,2.6392144256285297,-1242.06,0.0,-1242.06,44487.45,22583.52,0.0,23145.99,728.85,66.38,2731.89,18376.81,3723.73,6921.49,1381.47,2644.41,413.68,3292.03,866.89,2266.25,1092.56,-933.67,-933.67,1817.18,-2750.85,PVC-145/01-T02-GC,-438.8426929763711,1648.4886814731522,1.0,-188.99139724486932,259,259
K18,Cards Overlay,PVC,278/01,H140,525,100,5314.0,4.830277777777779,5314.0,Cards Coated Overlay-WF,GC,7193.0,7193.0,38222.58,0.0,38222.58,0.0,0.0,0.0,0.0,38222.58,5.313857917419714,0.0,0.0,-999.43,37223.15,18463.04,0.0,19759.54,1112.81,43.07,2324.38,15279.85,4473.63,6289.36,1532.98,1742.93,174.52,1066.43,266.15,1255.76,452.37,-907.85,-907.85,1874.76,-2782.61,PVC-278/01-H140-GC,-670.695801473655,1100.143769049399,1.0,-187.94985335556962,260,260
K10,Cards Core,PVC,230/58,ZZZ,493,200,2391.0,3.671111111111111,2855.0,Cards Core,WH,2170.0,2170.0,6097.7,0.0,6097.7,0.0,0.0,0.0,-121.95,5975.75,2.7538018433179725,0.0,0.0,-381.45,5594.3,2400.04,0.0,3575.71,249.59,14.24,347.25,2583.18,886.67,946.29,304.49,422.52,102.87,-79.66,80.29,378.84,136.47,-675.26,-675.26,204.46,-879.72,PVC-230/58-ZZZ-WH,-744.0307188940093,777.6937046004844,0.8374781085814361,-183.93886198547216,261,261
K06,Shrink Sleeve,PVC,148/07,T35,796,50,4769.9940000000015,3.993611111111112,5255.9940000000015,Shrink Sleeve,GC,5016.1,5016.1,17820.35,0.0,17820.35,0.0,0.0,0.0,0.0,17820.35,3.552630529694384,-374.19,0.0,-1520.44,16299.91,9173.46,0.0,8646.89,394.63,83.07,1006.11,5642.64,1482.35,1915.09,631.35,962.11,164.96,486.78,250.31,654.34,315.46,-733.33,-733.33,637.62,-1370.95,PVC-148/07-T35-GC,-697.3504714858159,1316.1006051331992,0.9075341410207092,-183.6257911942686,262,262
K40,Dec. Surfaces/others,PVC,225/05,ZZZ,306,140,1844.6,1.5811111111111107,1844.6,2D Drawer Wrapping Uni,OP,239.3,239.3,520.2,0.0,520.2,0.0,0.0,0.0,0.0,520.2,2.17384036773924,0.0,0.0,-48.57,471.63,320.97,0.0,199.23,3.09,0.12,51.74,95.71,101.69,98.12,45.57,56.81,20.05,-226.53,12.68,35.22,15.05,-289.48,-289.48,37.8,-327.28,PVC-225/05-ZZZ-OP,-2231.403292937735,1166.6479269149686,1.0,-183.0864371047084,263,263
K06,Shrink Sleeve,PVC,145/01,T02,945,40,12079.993,39.766111111111115,13871.993,Shrink Sleeve,GC,9887.7,9887.7,22981.98,0.0,22981.98,0.0,0.0,0.0,-459.64,22522.34,2.2778138495302245,-804.37,-574.55,-2998.01,19524.33,12697.43,0.0,9824.91,953.83,40.44,1649.35,4183.28,2087.5,4181.46,836.69,1574.91,254.26,-4751.54,493.4,1289.85,621.84,-7156.63,-7156.63,1058.77,-8215.4,PVC-145/01-T02-GC,-8743.392326182024,348.8395674709062,0.8708188506150486,-179.96806325877702,264,264
K40,Dec. Surfaces/others,PVC,225/05,ZZZ,1140,120,4724.0,6.576944444444443,4909.0,2D Drawer Wrapping Uni,OP,8867.0,8867.0,23864.03,0.0,23864.03,0.0,-851.92,0.0,-1431.84,21580.27,2.433773542348032,0.0,0.0,-509.67,21070.6,12588.47,0.0,8991.8,0.0,121.91,1075.21,7285.01,2232.09,1439.68,887.63,1052.62,520.58,1152.41,469.77,1304.97,557.65,-1179.98,-1179.98,585.73,-1765.71,PVC-225/05-ZZZ-OP,-628.6484177286568,746.3952358829245,0.9623141169280912,-179.41158085906156,265,265
K18,Cards Overlay,PVC,278/01,H140,442,100,17192.0,15.773333333333332,17192.0,Cards Coated Overlay-WF,GC,13929.9,13929.9,70661.2,0.0,70661.2,0.0,0.0,0.0,0.0,70661.2,5.0726279442063475,0.0,0.0,-2145.23,68515.97,35537.63,0.0,35123.57,2563.58,81.59,4090.92,26242.25,7955.82,11156.85,2711.32,3101.35,313.52,1003.39,515.41,2431.87,876.05,-2819.94,-2819.94,3301.6,-6121.54,PVC-278/01-H140-GC,-3480.3127430921973,1089.9408284023668,1.0,-178.77895181741337,266,266
K10,Cards Core,PVC,230/58,ZZZ,700,300,16110.0,17.3175,16660.0,Cards Core,WH,16110.0,16110.0,37386.33,0.0,37386.33,0.0,0.0,0.0,-934.66,36451.67,2.262673494723774,0.0,0.0,-1955.3,34496.37,17315.1,0.0,19136.57,396.88,72.07,1711.7,15000.62,4734.34,4719.85,1534.98,2131.29,500.44,1379.72,596.08,2812.49,1013.16,-3042.01,-3042.01,1056.24,-4098.25,PVC-230/58-ZZZ-WH,-3042.01,962.0326259564024,0.9669867947178872,-175.66103652374767,267,267
K18,Cooling Tower,PVC,459/57,ZZZ,660,420,19368.0,11.048055555555555,20189.0,Cooling Tower,BK,19368.0,19368.0,22854.24,0.0,22854.24,0.0,-457.08,0.0,0.0,22397.16,1.1564002478314743,0.0,0.0,-907.31,21489.85,10563.08,0.0,11834.08,588.89,48.1,894.71,9395.07,3102.76,2501.09,998.15,1083.82,293.66,1415.59,451.66,1669.13,1218.05,-1923.25,-1923.25,386.04,-2309.29,PVC-459/57-ZZZ-BK,-1923.25,1827.380383677369,0.9593342909505176,-174.08040630578537,268,268
K10,Cards Core,PVC,230/18,ZZZ,310,100,8684.0,17.649166666666666,10229.0,Cards Core,WH,11001.0,11001.0,35178.94,0.0,35178.94,0.0,0.0,0.0,-770.07,34408.87,3.127794745932188,0.0,0.0,-2635.5,31773.37,17271.51,0.0,17137.36,1056.74,124.65,1614.14,11706.33,4057.61,4008.68,1308.89,1881.35,490.96,-41.16,407.04,1920.56,691.85,-3060.61,-3060.61,858.5,-3919.11,PVC-230/18-ZZZ-WH,-2415.9928406508498,579.5741064261769,0.8489588425065989,-173.41385334529488,269,269
K06,Shrink Sleeve,PVC,148/05,T30,750,45,1981.996,2.2238888888888892,2567.996,Shrink Sleeve,GC,1567.0,1567.0,5171.1,0.0,5171.1,0.0,0.0,0.0,0.0,5171.1,3.3,-180.99,0.0,-364.23,4806.87,2543.12,0.0,2627.98,170.19,7.71,328.96,1756.89,407.22,822.71,164.33,310.97,49.31,2.35,78.19,204.42,98.55,-378.81,-378.81,207.4,-586.21,PVC-148/05-T30-GC,-479.13203877472876,1154.732150886835,0.7718064981409628,-170.33674743942044,270,270
K40,Dec. Surfaces/others,PVC,225/05,ZZZ,334,140,2672.0,2.1469444444444448,2672.0,2D Drawer Wrapping Uni,OP,398.5,398.5,891.78,0.0,891.78,0.0,0.0,0.0,0.0,891.78,2.2378419071518194,0.0,0.0,-43.81,847.97,554.87,0.0,336.91,10.16,0.42,70.33,212.19,164.57,138.37,62.08,78.62,27.03,-258.48,21.11,58.65,25.06,-363.3,-363.3,52.41,-415.71,PVC-225/05-ZZZ-OP,-2435.978920953576,1244.559451416742,1.0,-169.2172337947988,271,271
K10,Print,PVC,188/09,ZZZ,490,800,1460.0,3.1902777777777778,2940.0,Print,WH,1460.0,1460.0,3226.6,0.0,3226.6,0.0,0.0,0.0,-80.67,3145.93,2.154746575342466,0.0,0.0,-166.8,2979.13,1874.2,0.0,1271.73,43.33,6.96,153.74,900.9,336.49,428.66,130.92,183.49,46.9,-225.56,56.58,157.58,91.82,-531.54,-531.54,84.54,-616.08,PVC-188/09-ZZZ-WH,-531.54,921.5498476273401,0.4965986394557823,-166.61245102307356,272,272
K06,Shrink Sleeve,PVC,148/07,T35,1100,40,4225.9940000000015,3.3705555555555557,4225.9940000000015,Shrink Sleeve,GC,2919.5,2919.5,9342.4,0.0,9342.4,0.0,0.0,0.0,0.0,9342.4,3.2,0.0,0.0,-321.88,9020.52,5369.23,0.0,3973.17,121.78,9.79,548.42,2971.3,701.46,1288.08,255.59,505.96,71.41,148.8,145.68,380.85,183.61,-561.34,-561.34,338.35,-899.69,PVC-148/07-T35-GC,-812.5430628395276,1253.7974616779304,1.0,-166.54227789681892,273,273
K06,Shrink Sleeve,PVC,148/05,T30,1150,40,29306.965,24.186944444444446,29306.965,Shrink Sleeve,GC,23393.1,23393.1,71441.18,0.0,71441.18,0.0,0.0,0.0,-1314.47,70126.71,2.9977519012016365,-88.62,0.0,-2898.99,67227.72,38679.77,0.0,31446.94,525.71,85.47,4340.61,23596.16,4716.37,10494.72,2116.58,3948.91,644.38,1675.2,1167.32,3051.63,1471.19,-4014.94,-4014.94,2554.44,-6569.38,PVC-148/05-T30-GC,-5029.932161923814,1211.685298542602,1.0,-165.99616413813698,274,274
K18,Cards Overlay,PVC,278/01,H140,294,80,3142.0,3.868333333333333,3142.0,Cards Coated Overlay-WF,GC,4948.6,4948.6,34629.74,0.0,34629.74,0.0,0.0,0.0,0.0,34629.74,6.997886270864488,0.0,0.0,-1027.17,33602.57,15605.26,0.0,19024.48,125.59,36.38,2296.23,15539.11,4834.5,6502.24,1476.3,1735.65,270.29,720.13,183.1,863.94,311.22,-638.13,-638.13,1831.75,-2469.88,PVC-278/01-H140-GC,-405.165998464212,812.2361051271005,1.0,-164.96251615682897,275,275
K06,Shrink Sleeve,PVC,146/19,T05,1000,70,62518.93299999999,54.71249999999999,71744.93200000003,Capsule (TDO),GC,57622.5,56630.8,152216.55,0.0,152216.55,0.0,0.0,-2628.01,0.0,149588.54,2.6414696596198537,-2772.32,0.0,-2772.32,146816.22,83216.58,0.0,66371.96,2196.32,196.38,8741.04,52465.9,11201.39,22149.09,4516.16,8373.17,1427.2,4798.89,2827.15,7390.86,3563.13,-8982.25,-8982.25,5758.22,-14740.47,PVC-146/19-T05-GC,-9916.170810570395,1311.3078729723559,0.8714055649254776,-164.1718071738634,276,276
K10,Cards Core,PVC,230/18,ZZZ,650,240,3280.0,3.8336111111111113,4235.0,Cards Core,OP,2822.0,1578.0,16988.44,0.0,16988.44,0.0,0.0,-9978.88,0.0,7009.56,4.4420532319391635,0.0,0.0,-1220.94,5788.62,4488.32,0.0,2521.24,64.26,6.94,165.75,1063.35,412.32,458.23,134.79,191.84,43.49,-177.32,58.39,275.49,99.24,-610.44,-610.44,66.9,-677.34,PVC-230/18-ZZZ-OP,-1268.848669201521,1104.7025577856678,0.7744982290436836,-159.23367871893342,277,277
K40,Dec. Surfaces/others,PVC,225/05,ZZZ,318,150,3497.0,3.0772222222222223,3497.0,2D Drawer Wrapping Uni,WH,3342.7,3342.7,7452.65,0.0,7452.65,0.0,-268.3,0.0,0.0,7184.35,2.1492655637658182,0.0,0.0,-499.18,6685.17,4206.14,0.0,2978.21,123.99,4.57,218.65,2131.82,656.38,502.12,218.41,274.85,85.33,394.73,177.1,491.95,210.22,-484.54,-484.54,183.54,-668.08,PVC-225/05-ZZZ-WH,-506.90650671612775,1136.4145152554613,1.0,-157.46019137028344,278,278
E27,Shrink Sleeve,PET,G10F22,T52,445,50,9759.721,5.801111111111113,9759.721,Shrink Sleeve,GC,12223.7,12223.7,39727.04,0.0,39727.04,0.0,0.0,0.0,0.0,39727.04,3.250001227124357,0.0,0.0,-2160.64,37566.4,25199.01,0.0,14528.03,4146.66,17.68,884.06,7318.99,2277.64,2164.46,145.8,371.27,272.6,2087.22,609.96,1594.59,768.74,-886.07,-886.07,1499.29,-2385.36,PETG-G10F22-T52-GC,-707.4614058321132,1682.3882206473857,1.0,-152.74142884504886,279,279
E26,Shrink Sleeve,PET,G10F33,T43,320,40,15137.76,22.456111111111113,24938.767999999996,Shrink Sleeve,GC,10773.7,10773.7,36630.58,0.0,36630.58,0.0,0.0,0.0,-1098.92,35531.66,3.29799975867158,-1282.07,-915.76,-7733.12,27798.54,20390.9,0.0,15140.76,359.35,8.86,1469.91,5569.52,2434.59,2070.86,481.77,988.43,387.62,-793.75,537.61,1405.43,677.56,-3414.35,-3414.35,1555.42,-4969.77,PETG-G10F33-T43-GC,-4797.387235211671,1110.5559585364044,0.6069971058714689,-152.04547141337426,280,280
K10,Cards Core,PVC,230/18,ZZZ,320,200,38576.97,47.63416666666666,46866.97,Cards Core,OP,29775.0,29775.0,97072.75,0.0,97072.75,0.0,0.0,-10382.25,0.0,86690.5,2.9115197313182204,0.0,0.0,-5119.37,81571.13,54309.03,0.0,32381.47,1221.69,118.16,2929.68,22992.57,7568.75,7899.23,2253.33,3377.81,717.32,1176.13,1101.68,5198.12,1872.56,-6996.23,-6996.23,1268.58,-8264.81,PVC-230/18-ZZZ-OP,-9064.428373571789,983.893983660188,0.8231163653208219,-146.8741974423121,281,281
K40,Dec. Surfaces/others,PVC,225/05,ZZZ,205,150,1980.0,1.4769444444444444,1980.0,2D Drawer Wrapping Uni,WH,3858.4,3858.4,9275.84,0.0,9275.84,0.0,-185.51,0.0,0.0,9090.33,2.3559843458428364,0.0,0.0,-389.75,8700.58,4767.0,0.0,4323.33,69.38,1.97,354.39,3507.84,1128.65,713.24,317.3,419.91,124.21,804.53,204.42,567.85,242.65,-210.39,-210.39,297.91,-508.3,PVC-225/05-ZZZ-WH,-107.96501140369064,1340.6056046642846,1.0,-142.44950159864584,282,282
K18,Cooling Tower,PVC,459/57,ZZZ,660,280,104521.3,57.27,109081.3,Cooling Tower,BK,104521.3,104521.3,124728.59,0.0,124728.59,0.0,-2494.57,0.0,0.0,122234.02,1.1694651712139057,0.0,0.0,-4788.97,117445.05,57278.79,0.0,64955.23,3255.55,254.81,4668.64,51987.26,16486.81,13129.91,5248.11,5701.01,1531.47,9889.95,2437.44,9007.63,6573.35,-8128.47,-8128.47,2055.21,-10183.68,PVC-459/57-ZZZ-BK,-8128.47,1904.684826261568,0.9581963177923256,-141.93242535358826,283,283
K10,Print,PVC,188/09,ZZZ,534,750,8476.0,9.324722222222222,10836.0,Print,WH,8476.0,8476.0,17630.08,0.0,17630.08,0.0,0.0,0.0,-440.75,17189.33,2.0280002359603597,0.0,0.0,-424.86,16764.47,10879.72,0.0,6309.61,209.86,28.91,600.7,5045.28,1414.64,1717.04,503.11,736.55,174.81,499.13,328.45,914.81,533.06,-1277.19,-1277.19,349.54,-1626.73,PVC-188/09-ZZZ-WH,-1277.19,1162.0721499002054,0.7822074566260613,-136.968155143138,284,284
K06,Shrink Sleeve,PVC,148/05,T30,830,45,1058.0,1.1869444444444446,1715.0,Shrink Sleeve,GC,848.8,848.8,2801.04,0.0,2801.04,0.0,0.0,0.0,0.0,2801.04,3.3,-98.04,0.0,-149.14,2651.9,1374.7,0.0,1426.34,83.61,4.1,182.43,1007.06,217.57,453.98,91.08,172.65,27.44,44.34,42.36,110.73,53.38,-162.13,-162.13,116.28,-278.41,PVC-148/05-T30-GC,-202.08946748350613,1444.8864966065994,0.6169096209912537,-136.59443014275683,285,285
K10,Cards Core,PVC,419/59,ZZZ,700,400,9401.0,10.362777777777778,11963.0,Cards Core,WH,9401.0,9401.0,21664.63,0.0,21664.63,0.0,0.0,0.0,-541.62,21123.01,2.246889692585895,0.0,0.0,-1038.21,20084.8,9882.26,0.0,11240.75,230.21,41.31,973.67,8957.35,2713.4,2691.48,880.72,1215.58,286.33,1169.84,347.83,1641.23,591.23,-1410.45,-1410.45,602.78,-2013.23,PVC-419/59-ZZZ-WH,-1410.45,1154.4202005039404,0.7858396723229959,-136.10732857985315,286,286
K10,Cards Core,PVC,230/58,ZZZ,330,200,5497.0,7.759722222222222,6017.0,Cards Core,WH,3635.0,3635.0,8880.85,0.0,8880.85,0.0,0.0,0.0,0.0,8880.85,2.443149931224209,0.0,0.0,-641.12,8239.73,3951.82,0.0,4929.03,76.83,18.98,484.29,3707.81,1339.27,1293.72,415.07,582.01,133.78,-56.04,134.5,634.6,228.61,-1053.75,-1053.75,267.67,-1321.42,PVC-230/58-ZZZ-WH,-1593.5251031636865,775.4143547521031,0.913578195113844,-135.79738679076428,287,287
K10,Cards Core,PVC,230/18,ZZZ,340,150,4629.0,7.4847222222222225,6328.5,Cards Core,OP,4088.0,4088.0,19423.4,0.0,19423.4,0.0,0.0,0.0,0.0,19423.4,4.7513209393346365,-679.82,-485.59,-1460.17,17963.23,12831.41,0.0,6591.99,173.84,22.77,565.02,4370.19,1325.58,1597.88,469.52,699.05,159.32,118.84,151.26,713.68,257.09,-1003.19,-1003.19,329.96,-1333.15,PVC-230/18-ZZZ-OP,-1135.9507118395304,845.5223603637039,0.7314529509362409,-134.03169419187236,288,288
K40,Dec. Surfaces/others,PVC,225/05,ZZZ,240,140,57189.4,65.34305555555554,58856.8,2D Drawer Wrapping Uni,OP,55240.9,54836.4,126560.57,0.0,126560.57,0.0,0.0,-937.51,-1131.2,124491.86,2.2702412995747348,0.0,0.0,-5850.64,118641.22,73328.99,0.0,51162.87,1181.21,48.96,4867.54,39214.52,11946.76,9972.93,4236.59,5572.11,1804.33,5681.8,2905.24,8070.28,3448.66,-8742.38,-8742.38,3785.13,-12527.51,PVC-225/05-ZZZ-OP,-9117.51075511886,900.7353497566264,0.9716702233216894,-133.79202924734835,289,289
K40,Shrink Sleeve,PVC,146/19,T05,450,70,1752.0,1.8822222222222225,1752.0,Capsule (TDO),GC,1255.7,1255.7,3578.75,0.0,3578.75,0.0,0.0,0.0,0.0,3578.75,2.850003981842797,0.0,0.0,0.0,3578.75,1900.65,0.0,1678.1,20.15,5.06,237.59,1415.3,373.8,595.16,120.25,236.63,35.59,53.87,62.66,163.81,78.97,-251.57,-251.57,173.11,-424.68,PVC-146/19-T05-GC,-350.99995221788635,930.814639905549,1.0,-133.65584415584416,290,290
K40,Dec. Surfaces/others,PVC,225/05,ZZZ,239,150,1520.0,1.3402777777777781,1520.0,2D Drawer Wrapping Uni,WH,6276.5,6276.5,15094.98,0.0,15094.98,0.0,-301.9,0.0,0.0,14793.08,2.356899545925277,0.0,0.0,-656.7,14136.38,7712.17,0.0,7080.91,106.0,3.02,584.83,5730.36,1648.36,1169.32,534.58,686.37,213.96,1477.77,332.52,923.71,394.72,-173.18,-173.18,476.33,-649.51,PVC-225/05-ZZZ-WH,-41.9395522982554,1134.0932642487046,1.0,-129.21202072538858,291,291
E27,Shrink Sleeve,PET,G10F22,T52,500,40,1303.8000000000004,0.8513888888888891,1388.8,Shrink Sleeve,GC,1279.4,1279.4,5032.75,0.0,5143.23,0.0,-122.41,0.0,0.0,5020.82,3.9243551664842897,0.0,0.0,-740.64,4280.18,2631.54,0.0,2389.28,195.62,1.95,183.4,1267.67,436.91,481.36,26.7,66.62,53.93,202.15,63.84,166.9,80.46,-109.05,-109.05,303.95,-413.0,PETG-G10F22-T52-GC,-111.12974050336098,1631.216965742251,0.938796082949309,-128.08482871125608,292,292
K10,Cards Core,PVC,230/58,ZZZ,310,230,3320.0,4.923333333333334,3883.0,Cards Core,WH,2676.3,2676.3,7172.48,0.0,7172.48,0.0,0.0,0.0,0.0,7172.48,2.679998505399245,0.0,0.0,-579.72,6592.76,2973.67,0.0,4198.81,110.93,13.47,326.84,3167.85,1042.53,1131.12,292.06,403.06,162.84,136.24,99.02,467.22,168.31,-598.31,-598.31,198.98,-797.29,PVC-230/58-ZZZ-WH,-742.2146993984231,788.6932972241028,0.8550090136492403,-121.52538930264046,293,293
K10,Cards Core,PVC,230/18,ZZZ,520,120,530.0,4.491666666666668,1490.0,Cards Core,WH,330.0,330.0,920.7,0.0,920.7,0.0,0.0,0.0,0.0,920.7,2.79,0.0,0.0,-112.39,808.31,600.41,0.0,320.29,8.18,3.05,80.76,115.91,183.17,204.35,64.88,85.82,22.44,-444.75,12.21,57.61,20.75,-535.32,-535.32,27.49,-562.81,PVC-230/18-ZZZ-WH,-859.7563636363636,331.72541743970305,0.3557046979865772,-119.18070500927641,294,294
K40,Dec. Surfaces/others,PVC,225/05,ZZZ,940,120,2276.4,3.921111111111111,2625.4,2D Drawer Wrapping Uni,OP,2032.9,2032.9,5821.31,0.0,5821.31,0.0,-207.82,0.0,-349.28,5264.21,2.5895075999803243,0.0,0.0,-126.88,5137.33,2795.09,0.0,2469.12,0.0,23.52,331.04,1987.68,569.04,588.39,296.97,328.26,137.41,67.61,107.71,299.18,127.84,-467.12,-467.12,191.21,-658.33,PVC-225/05-ZZZ-OP,-523.0714585075508,669.5551147633889,0.8670678753713721,-119.12949844148486,295,295
